DATE,ACTUALS,STATUS,PREDICTION,AGG_REGION,REGION,CATEGORY_NAME,RANGE_BRAND_NAME,GA1_NAME,GA2_NAME,CG1,CG2,ACTUALS_MFR,STATUS_MFR,PREDICTION_MFR
2024-04-01,306040.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,306040.0,LONG,
2024-05-01,326390.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,326390.0,LONG,
2024-06-01,463460.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,463460.0,LONG,
2024-07-01,456700.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,456700.0,LONG,
2024-08-01,379590.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,379590.0,LONG,
2024-09-01,488840.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,488840.0,LONG,
2024-10-01,514910.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,514910.0,LONG,
2024-11-01,628200.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,628200.0,LONG,
2024-12-01,480640.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,480640.0,LONG,
2025-01-01,504340.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,504340.0,LONG,
2025-02-01,435000.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,435000.0,LONG,
2025-03-01,551420.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,551420.0,LONG,
2025-04-01,457080.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,457080.0,LONG,
2025-05-01,327400.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,327400.0,LONG,
2025-06-01,590070.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,590070.0,LONG,
2025-07-01,565760.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,565760.0,LONG,
2025-08-01,434720.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,434720.0,LONG,
2025-09-01,494910.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,494910.0,LONG,
2025-10-01,640610.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,640610.0,LONG,
2025-11-01,652910.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,652910.0,LONG,
2025-12-01,606070.0,LONG,,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,606070.0,LONG,
2026-01-01,,LONG,576372.3125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,632880.96,LONG,632880.96
2026-02-01,,LONG,582789.9375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,622293.12,LONG,622293.12
2026-03-01,,LONG,589207.5625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,659655.4,LONG,659655.4
2026-04-01,,LONG,595625.125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,616077.8,LONG,616077.8
2026-05-01,,LONG,602042.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,680289.36,LONG,680289.36
2026-06-01,,LONG,608460.375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,674460.2,LONG,674460.2
2026-07-01,,LONG,614878.0,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,772208.6,LONG,772208.6
2026-08-01,,LONG,621295.5625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,707031.0,LONG,707031.0
2026-09-01,,LONG,627713.1875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,668504.92,LONG,668504.92
2026-10-01,,LONG,634130.8125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,760176.4400000001,LONG,760176.4400000001
2026-11-01,,LONG,640548.4375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,754595.84,LONG,754595.84
2026-12-01,,LONG,646966.0,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,772939.84,LONG,772939.84
2027-01-01,,LONG,653383.625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,691328.8125
2027-02-01,,LONG,659801.25,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,680741.0
2027-03-01,,LONG,666218.875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,718103.25
2027-04-01,,LONG,672636.4375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,674525.6875
2027-05-01,,LONG,679054.0625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,738737.25
2027-06-01,,LONG,685471.6875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,732908.0625
2027-07-01,,LONG,691889.3125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,830656.5
2027-08-01,,LONG,698306.875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,765478.875
2027-09-01,,LONG,704724.5,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,726952.8125
2027-10-01,,LONG,711142.125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,818624.3125
2027-11-01,,LONG,717559.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,813043.75
2027-12-01,,LONG,723977.3125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,831387.75
2028-01-01,,LONG,730394.9375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,749776.75
2028-02-01,,LONG,736812.5625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,739188.875
2028-03-01,,LONG,743230.1875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,776551.1875
2028-04-01,,LONG,749647.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,732973.5625
2028-05-01,,LONG,756065.375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,797185.125
2028-06-01,,LONG,762483.0,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,791355.9375
2028-07-01,,LONG,768900.625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,889104.375
2028-08-01,,LONG,775318.1875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,823926.75
2028-09-01,,LONG,781735.8125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,785400.6875
2028-10-01,,LONG,788153.4375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,877072.1875
2028-11-01,,LONG,794571.0625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,871491.625
2028-12-01,,LONG,800988.625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,889835.625
2029-01-01,,LONG,807406.25,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,808224.625
2029-02-01,,LONG,813823.875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,797636.75
2029-03-01,,LONG,820241.5,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,834999.0625
2029-04-01,,LONG,826659.0625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,791421.4375
2029-05-01,,LONG,833076.6875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,855633.0
2029-06-01,,LONG,839494.3125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,849803.8125
2029-07-01,,LONG,845911.9375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,947552.25
2029-08-01,,LONG,852329.5,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,882374.625
2029-09-01,,LONG,858747.125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,843848.5625
2029-10-01,,LONG,865164.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,935520.0625
2029-11-01,,LONG,871582.375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,929939.5
2029-12-01,,LONG,877999.9375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,948283.5
2030-01-01,,LONG,884417.5625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,866672.5
2030-02-01,,LONG,890835.1875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,856084.625
2030-03-01,,LONG,897252.8125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,893446.9375
2030-04-01,,LONG,903670.4375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,849869.3125
2030-05-01,,LONG,910088.0,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,914080.875
2030-06-01,,LONG,916505.625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,908251.75
2030-07-01,,LONG,922923.25,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1006000.125
2030-08-01,,LONG,929340.875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,940822.5
2030-09-01,,LONG,935758.4375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,902296.4375
2030-10-01,,LONG,942176.0625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,993967.9375
2030-11-01,,LONG,948593.6875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,988387.375
2030-12-01,,LONG,955011.3125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1006731.375
2031-01-01,,LONG,961428.875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,925120.375
2031-02-01,,LONG,967846.5,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,914532.5
2031-03-01,,LONG,974264.125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,951894.8125
2031-04-01,,LONG,980681.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,908317.1875
2031-05-01,,LONG,987099.3125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,972528.75
2031-06-01,,LONG,993516.9375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,966699.625
2031-07-01,,LONG,999934.5625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1064448.0
2031-08-01,,LONG,1006352.1875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,999270.375
2031-09-01,,LONG,1012769.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,960744.3125
2031-10-01,,LONG,1019187.375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1052415.875
2031-11-01,,LONG,1025605.0,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1046835.25
2031-12-01,,LONG,1032022.625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1065179.25
2032-01-01,,LONG,1038440.1875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,983568.25
2032-02-01,,LONG,1044857.8125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,972980.375
2032-03-01,,LONG,1051275.375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1010342.6875
2032-04-01,,LONG,1057693.0,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,966765.0625
2032-05-01,,LONG,1064110.625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1030976.625
2032-06-01,,LONG,1070528.25,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1025147.5
2032-07-01,,LONG,1076945.875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1122895.875
2032-08-01,,LONG,1083363.5,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1057718.25
2032-09-01,,LONG,1089781.125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1019192.1875
2032-10-01,,LONG,1096198.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1110863.75
2032-11-01,,LONG,1102616.25,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1105283.125
2032-12-01,,LONG,1109033.875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1123627.125
2033-01-01,,LONG,1115451.5,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1042016.125
2033-02-01,,LONG,1121869.125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1031428.25
2033-03-01,,LONG,1128286.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1068790.5
2033-04-01,,LONG,1134704.375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1025212.9375
2033-05-01,,LONG,1141122.0,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1089424.5
2033-06-01,,LONG,1147539.625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1083595.375
2033-07-01,,LONG,1153957.125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1181343.75
2033-08-01,,LONG,1160374.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1116166.125
2033-09-01,,LONG,1166792.375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1077640.125
2033-10-01,,LONG,1173210.0,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1169311.625
2033-11-01,,LONG,1179627.625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1163731.0
2033-12-01,,LONG,1186045.25,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1182075.0
2034-01-01,,LONG,1192462.875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1100464.0
2034-02-01,,LONG,1198880.5,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1089876.125
2034-03-01,,LONG,1205298.125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1127238.5
2034-04-01,,LONG,1211715.625,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1083660.875
2034-05-01,,LONG,1218133.25,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1147872.375
2034-06-01,,LONG,1224550.875,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1142043.25
2034-07-01,,LONG,1230968.5,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1239791.625
2034-08-01,,LONG,1237386.125,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1174614.0
2034-09-01,,LONG,1243803.75,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1136088.0
2034-10-01,,LONG,1250221.375,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1227759.5
2034-11-01,,LONG,1256639.0,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1222178.875
2034-12-01,,LONG,1263056.5,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1240522.875
2035-01-01,,LONG,1226025.2226893306,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1238190.243570354
2035-02-01,,LONG,1229431.6580992742,UK,UK,total,R000058 - PRO PLAN,01 Pouch,total,not assigned,not assigned,,LONG,1212150.9693354226
